VideoID, ID,Start,End,Duration,num_all_rb,rb_full_rate,rb_full_int,first_rb,last_rb,rb_period,rate_adj_rb,low_rb, low_rb_rate, num_br,rate_br,num_gul,rate_gul,num_ch,rate_ch,coov,toov,hoov,dur_exh_tot,exh_pct,num_exh, exh_avg,soh,toh,hbn,lbn
Boccia242M.csv,Boccia 242M,284.382,384.946,100.56400000000002,0,0.0,NA,NA,NA,NA,NA,2,0.019887832624000634,25,0.2485979078000079,1,0.009943916312000317,0,0.0,0,0,0,13.617000000000075,0.13540630842050905,24.0,0.5673750000000032,0,0,0,2
Boccia243M.csv,Boccia 243M,144.120,230.554,86.434,0,0.0,NA,NA,NA,NA,NA,0,0.0,2,0.023139042506421084,4,0.04627808501284217,0,0.0,0,0,0,0.2909999999999968,0.003366730684684231,2.0,0.1454999999999984,0,0,0,0
Boccia244M 2.csv,Boccia 244M,206.964,300.397,93.43299999999999,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,2,0.02140571318484904,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia244M.csv,Boccia 244M,127.106,198.303,71.197,5,0.07022767813250558,2.554249999999996,130.817,141.034,10.216999999999985,0.4893804443574442,0,0.0,2,0.028091071253002232,3,0.042136606879503345,0,0.0,0,0,0,16.924000000000007,0.23770664494290497,6.0,2.8206666666666678,5,0,0,0
Boccia245M 2.csv,Boccia 245M,193.953,356.214,162.261,20,0.12325820745588897,8.76163157894737,236.739,235.154,1.585000000000008,12.61829652996839,1,0.006162910372794449,9,0.05546619335515004,2,0.012325820745588897,0,0.0,0,0,0,12.557999999999907,0.07739382846155211,24.0,0.5232499999999961,19,1,0,1
Boccia245M.csv,Boccia 245M,63.053,177.784,114.731,11,0.09587644141513628,9.660900000000002,77.666,174.275,96.60900000000001,0.1138610274405076,0,0.0,15,0.1307406019297313,0,0.0,0,0.0,0,0,0,75.13500000000002,0.6548796750660242,23.0,3.2667391304347833,11,0,0,0
Boccia246M dunk.csv,Boccia 246M,399.734,627.106,227.372,27,0.11874813081645937,8.46696153846154,401.460,621.601,220.14100000000002,0.12264866608219277,0,0.0,14,0.06157310486779374,3,0.013194236757384374,0,0.0,0,0,0,67.30699999999985,0.296021497809756,36.0,1.8696388888888846,27,0,0,0
Boccia246M_2.csv,Boccia 246M,12.886,328.368,315.48199999999997,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,6,0.019018517696730717,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia246M_3 2.csv,Boccia 246M,301.126,482.498,181.372,6,0.03308118121871071,7.255999999999995,311.009,347.289,36.27999999999997,0.16538037486218315,0,0.0,3,0.016540590609355355,0,0.0,0,NA,181.372,0,0,4.454000000000008,0.024557263524689628,7.0,0.6362857142857153,6,0,0,0
Boccia246M_3.csv,Boccia 246M,20.392,278.376,257.984,3,0.011628628131977178,35.530499999999996,47.646,118.707,71.06099999999999,0.04221724996833707,0,0.0,0,0.0,5,0.01938104688662863,0,0.0,0,0,0,17.250000000000014,0.06686461175886883,3.0,5.750000000000004,3,0,0,0
